2021-01-25 13:11:02,#<StrategyBigCandle:0x00005635c412da18>,DN2156,9,135,NIFTY2111414400CE,BUY,<ltp>
2021-01-25 13:11:02,#<StrategyBigCandle:0x00005635c412da18>,YD7348,9,135,NIFTY2111414400CE,BUY,<ltp>
2021-01-25 13:11:02,#<StrategyBigCandle:0x00005635c412da18>,IP6577,9,135,NIFTY2111414400CE,BUY,<ltp>
2021-01-25 13:45:07,#<StrategyBigCandleClosing:0x00005635c3ec0190>,UP9405,9,18,BANKNIFTY21JAN31600CE,SELL,<ltp>
2021-01-25 13:45:07,#<StrategyBigCandleClosing:0x00005635c3ec0190>,DN2156,9,135,BANKNIFTY21JAN31600CE,SELL,<ltp>
2021-01-25 13:45:07,#<StrategyBigCandleClosing:0x00005635c3ec0190>,YD7348,9,135,BANKNIFTY21JAN31600CE,SELL,<ltp>
2021-01-25 13:45:07,#<StrategyBigCandleClosing:0x00005635c3ec0190>,IP6577,9,135,BANKNIFTY21JAN31600CE,SELL,<ltp>
2021-01-27 09:45:14,#<StrategyBigCandleClosing:0x00005558299d5d60>,UP9405,9,18,NIFTY2111414250PE,BUY,<ltp>
2021-01-27 09:45:14,#<StrategyBigCandleClosing:0x00005558299d5d60>,DN2156,9,135,NIFTY2111414250PE,BUY,<ltp>
2021-01-27 09:45:14,#<StrategyBigCandleClosing:0x00005558299d5d60>,YD7348,9,135,NIFTY2111414250PE,BUY,<ltp>
2021-01-27 09:45:14,#<StrategyBigCandleClosing:0x00005558299d5d60>,IP6577,9,135,NIFTY2111414250PE,BUY,<ltp>
2021-01-27 09:45:14,#<StrategyBigCandle:0x0000555829ca58b0>,UP9405,9,18,NIFTY2111414250PE,BUY,<ltp>
2021-01-27 09:45:14,#<StrategyBigCandle:0x0000555829ca58b0>,DN2156,9,135,NIFTY2111414250PE,BUY,<ltp>
2021-01-27 09:45:14,#<StrategyBigCandle:0x0000555829ca58b0>,YD7348,9,135,NIFTY2111414250PE,BUY,<ltp>
2021-01-27 09:45:14,#<StrategyBigCandle:0x0000555829ca58b0>,IP6577,9,135,NIFTY2111414250PE,BUY,<ltp>
2021-01-27 09:57:11,#<StrategyBigCandleClosing:0x00005558299d5d60>,UP9405,9,18,NIFTY2111414250PE,SELL,<ltp>
2021-01-27 09:57:11,#<StrategyBigCandleClosing:0x00005558299d5d60>,DN2156,9,135,NIFTY2111414250PE,SELL,<ltp>
2021-01-27 09:57:11,#<StrategyBigCandleClosing:0x00005558299d5d60>,YD7348,9,135,NIFTY2111414250PE,SELL,<ltp>
2021-01-27 09:57:11,#<StrategyBigCandleClosing:0x00005558299d5d60>,IP6577,9,135,NIFTY2111414250PE,SELL,<ltp>
2021-01-27 09:57:11,#<StrategyBigCandle:0x0000555829ca58b0>,UP9405,9,18,NIFTY2111414250PE,SELL,<ltp>
2021-01-27 09:57:12,#<StrategyBigCandle:0x0000555829ca58b0>,DN2156,9,135,NIFTY2111414250PE,SELL,<ltp>
2021-01-27 09:57:12,#<StrategyBigCandle:0x0000555829ca58b0>,YD7348,9,135,NIFTY2111414250PE,SELL,<ltp>
2021-01-27 09:57:12,#<StrategyBigCandle:0x0000555829ca58b0>,IP6577,9,135,NIFTY2111414250PE,SELL,<ltp>
2021-01-27 12:16:21,#<StrategyBigCandle:0x0000555829ca58b0>,UP9405,9,18,NIFTY2111414250PE,BUY,<ltp>
2021-01-27 12:16:21,#<StrategyBigCandle:0x0000555829ca58b0>,DN2156,9,135,NIFTY2111414250PE,BUY,<ltp>
2021-01-27 12:16:21,#<StrategyBigCandle:0x0000555829ca58b0>,YD7348,9,135,NIFTY2111414250PE,BUY,<ltp>
2021-01-27 12:16:21,#<StrategyBigCandle:0x0000555829ca58b0>,IP6577,9,135,NIFTY2111414250PE,BUY,<ltp>
2021-01-27 14:41:13,#<StrategyBigCandle:0x0000555829ca58b0>,UP9405,9,18,NIFTY2111414250PE,SELL,<ltp>
2021-01-27 14:41:13,#<StrategyBigCandle:0x0000555829ca58b0>,DN2156,9,135,NIFTY2111414250PE,SELL,<ltp>
2021-01-27 14:41:14,#<StrategyBigCandle:0x0000555829ca58b0>,YD7348,9,135,NIFTY2111414250PE,SELL,<ltp>
2021-01-27 14:41:14,#<StrategyBigCandle:0x0000555829ca58b0>,IP6577,9,135,NIFTY2111414250PE,SELL,<ltp>
2021-01-28 09:35:58,#<StrategyBigCandle:0x000055f3544931d8>,UP9405,9,18,NIFTY2111414400CE,BUY,<ltp>
2021-01-28 09:35:58,#<StrategyBigCandle:0x000055f3544931d8>,DN2156,9,135,NIFTY2111414400CE,BUY,<ltp>
2021-01-28 09:35:59,#<StrategyBigCandle:0x000055f3544931d8>,YD7348,9,135,NIFTY2111414400CE,BUY,<ltp>
2021-01-28 09:35:59,#<StrategyBigCandle:0x000055f3544931d8>,IP6577,9,135,NIFTY2111414400CE,BUY,<ltp>
2021-01-28 09:36:00,#<StrategyBigCandle:0x000055f3544931d8>,UP9405,9,18,NIFTY2111414400CE,SELL,<ltp>
2021-01-28 09:36:00,#<StrategyBigCandle:0x000055f3544931d8>,DN2156,9,135,NIFTY2111414400CE,SELL,<ltp>
2021-01-28 09:36:00,#<StrategyBigCandle:0x000055f3544931d8>,YD7348,9,135,NIFTY2111414400CE,SELL,<ltp>
2021-01-28 09:36:00,#<StrategyBigCandle:0x000055f3544931d8>,IP6577,9,135,NIFTY2111414400CE,SELL,<ltp>
2021-01-28 10:16:14,#<StrategyBigCandle:0x000055f354440f00>,UP9405,9,18,BANKNIFTY21JAN31300CE,BUY,<ltp>
2021-01-28 10:16:14,#<StrategyBigCandle:0x000055f354440f00>,DN2156,9,135,BANKNIFTY21JAN31300CE,BUY,<ltp>
2021-01-28 10:16:15,#<StrategyBigCandle:0x000055f354440f00>,YD7348,9,135,BANKNIFTY21JAN31300CE,BUY,<ltp>
2021-01-28 10:16:15,#<StrategyBigCandle:0x000055f354440f00>,IP6577,9,135,BANKNIFTY21JAN31300CE,BUY,<ltp>
2021-01-28 12:45:54,#<StrategyBigCandle:0x000055f354440f00>,UP9405,9,18,BANKNIFTY21JAN31300CE,SELL,<ltp>
2021-01-28 12:45:54,#<StrategyBigCandle:0x000055f354440f00>,DN2156,9,135,BANKNIFTY21JAN31300CE,SELL,<ltp>
2021-01-28 12:45:54,#<StrategyBigCandle:0x000055f354440f00>,YD7348,9,135,BANKNIFTY21JAN31300CE,SELL,<ltp>
2021-01-28 12:45:55,#<StrategyBigCandle:0x000055f354440f00>,IP6577,9,135,BANKNIFTY21JAN31300CE,SELL,<ltp>
2021-01-29 09:31:07,#<StrategyBigCandle:0x00005647a10fd478>,UP9405,9,18,NIFTY2111414250PE,BUY,<ltp>
2021-01-29 09:31:08,#<StrategyBigCandle:0x00005647a10fd478>,DN2156,9,135,NIFTY2111414250PE,BUY,<ltp>
2021-01-29 09:31:08,#<StrategyBigCandle:0x00005647a10fd478>,YD7348,9,135,NIFTY2111414250PE,BUY,<ltp>
2021-01-29 09:31:08,#<StrategyBigCandle:0x00005647a10fd478>,IP6577,9,135,NIFTY2111414250PE,BUY,<ltp>
2021-01-29 09:57:24,#<StrategyBigCandle:0x00005647a10fd478>,UP9405,9,18,NIFTY2111414250PE,SELL,<ltp>
2021-01-29 09:57:24,#<StrategyBigCandle:0x00005647a10fd478>,DN2156,9,135,NIFTY2111414250PE,SELL,<ltp>
2021-01-29 09:57:24,#<StrategyBigCandle:0x00005647a10fd478>,YD7348,9,135,NIFTY2111414250PE,SELL,<ltp>
2021-01-29 09:57:24,#<StrategyBigCandle:0x00005647a10fd478>,IP6577,9,135,NIFTY2111414250PE,SELL,<ltp>
2021-02-01 09:32:01,#<StrategyBigCandle:0x000055fe298ddc90>,UP9405,9,18,NIFTY2111414250PE,BUY,<ltp>
2021-02-01 09:32:01,#<StrategyBigCandle:0x000055fe298ddc90>,DN2156,9,135,NIFTY2111414250PE,BUY,<ltp>
2021-02-01 09:32:02,#<StrategyBigCandle:0x000055fe298ddc90>,YD7348,9,135,NIFTY2111414250PE,BUY,<ltp>
2021-02-01 09:32:02,#<StrategyBigCandle:0x000055fe298ddc90>,IP6577,9,135,NIFTY2111414250PE,BUY,<ltp>
2021-02-01 09:57:29,#<StrategyBigCandle:0x000055fe298ddc90>,UP9405,9,18,NIFTY2111414250PE,SELL,<ltp>
